Ref_Date,GEO,TRAFFIC,Vector,Coordinate,Value
2012,"Whitehorse International, Yukon",Passenger flights,v65779573,155.8,x
2013,"Whitehorse International, Yukon",Passenger flights,v65779573,155.8,x
2014,"Whitehorse International, Yukon",Passenger flights,v65779573,155.8,x
2015,"Whitehorse International, Yukon",Passenger flights,v65779573,155.8,x
2010,Northwest Territories,"Total, passengers enplaned and deplaned",v65781790,112000.1,503284.0
2011,Northwest Territories,"Total, passengers enplaned and deplaned",v65781790,112000.1,517193.0
2012,Northwest Territories,"Total, passengers enplaned and deplaned",v65781790,112000.1,545612.0
2013,Northwest Territories,"Total, passengers enplaned and deplaned",v65781790,112000.1,571252.0
2014,Northwest Territories,"Total, passengers enplaned and deplaned",v65781790,112000.1,555445.0
2015,Northwest Territories,"Total, passengers enplaned and deplaned",v65781790,112000.1,567925.0
2010,Northwest Territories,Passengers enplaned,v65781791,112000.2,252565.0
2011,Northwest Territories,Passengers enplaned,v65781791,112000.2,255551.0
2012,Northwest Territories,Passengers enplaned,v65781791,112000.2,271826.0
2013,Northwest Territories,Passengers enplaned,v65781791,112000.2,286819.0
2014,Northwest Territories,Passengers enplaned,v65781791,112000.2,280928.0
2015,Northwest Territories,Passengers enplaned,v65781791,112000.2,284102.0
2010,Northwest Territories,Passengers deplaned,v65781792,112000.3,250719.0
2011,Northwest Territories,Passengers deplaned,v65781792,112000.3,261642.0
2012,Northwest Territories,Passengers deplaned,v65781792,112000.3,273786.0
2013,Northwest Territories,Passengers deplaned,v65781792,112000.3,284433.0
2014,Northwest Territories,Passengers deplaned,v65781792,112000.3,274517.0
2015,Northwest Territories,Passengers deplaned,v65781792,112000.3,283823.0
2010,Northwest Territories,"Total, passenger sector",v65781793,112000.4,503284.0
2011,Northwest Territories,"Total, passenger sector",v65781793,112000.4,517193.0
2012,Northwest Territories,"Total, passenger sector",v65781793,112000.4,545612.0
2013,Northwest Territories,"Total, passenger sector",v65781793,112000.4,571252.0
2014,Northwest Territories,"Total, passenger sector",v65781793,112000.4,555445.0
2015,Northwest Territories,"Total, passenger sector",v65781793,112000.4,567925.0
2010,Northwest Territories,Domestic sector,v65781794,112000.5,503261.0
2011,Northwest Territories,Domestic sector,v65781794,112000.5,517193.0
2012,Northwest Territories,Domestic sector,v65781794,112000.5,545606.0
2013,Northwest Territories,Domestic sector,v65781794,112000.5,570961.0
2014,Northwest Territories,Domestic sector,v65781794,112000.5,x
2015,Northwest Territories,Domestic sector,v65781794,112000.5,x
2010,Northwest Territories,Transborder sector,v65781795,112000.6,12.0
2011,Northwest Territories,Transborder sector,v65781795,112000.6,x
2012,Northwest Territories,Transborder sector,v65781795,112000.6,x
2013,Northwest Territories,Transborder sector,v65781795,112000.6,x
2014,Northwest Territories,Transborder sector,v65781795,112000.6,x
2015,Northwest Territories,Transborder sector,v65781795,112000.6,x
2010,Northwest Territories,Other International sector,v65781796,112000.7,11.0
2011,Northwest Territories,Other International sector,v65781796,112000.7,x
2012,Northwest Territories,Other International sector,v65781796,112000.7,x
2013,Northwest Territories,Other International sector,v65781796,112000.7,x
2014,Northwest Territories,Other International sector,v65781796,112000.7,0.0
2015,Northwest Territories,Other International sector,v65781796,112000.7,0.0
2010,Northwest Territories,Passenger flights,v65781797,112000.8,47143.0
2011,Northwest Territories,Passenger flights,v65781797,112000.8,44927.0
2012,Northwest Territories,Passenger flights,v65781797,112000.8,44777.0
2013,Northwest Territories,Passenger flights,v65781797,112000.8,47456.0
2014,Northwest Territories,Passenger flights,v65781797,112000.8,46114.0
2015,Northwest Territories,Passenger flights,v65781797,112000.8,44572.0
2010,"Aklavik, Northwest Territories","Total, passengers enplaned and deplaned",v65779854,4085.1,x
2011,"Aklavik, Northwest Territories","Total, passengers enplaned and deplaned",v65779854,4085.1,x
2012,"Aklavik, Northwest Territories","Total, passengers enplaned and deplaned",v65779854,4085.1,x
2013,"Aklavik, Northwest Territories","Total, passengers enplaned and deplaned",v65779854,4085.1,x
2014,"Aklavik, Northwest Territories","Total, passengers enplaned and deplaned",v65779854,4085.1,x
2015,"Aklavik, Northwest Territories","Total, passengers enplaned and deplaned",v65779854,4085.1,x
2010,"Aklavik, Northwest Territories",Passengers enplaned,v65779855,4085.2,x
2011,"Aklavik, Northwest Territories",Passengers enplaned,v65779855,4085.2,x
2012,"Aklavik, Northwest Territories",Passengers enplaned,v65779855,4085.2,x
2013,"Aklavik, Northwest Territories",Passengers enplaned,v65779855,4085.2,x
2014,"Aklavik, Northwest Territories",Passengers enplaned,v65779855,4085.2,x
2015,"Aklavik, Northwest Territories",Passengers enplaned,v65779855,4085.2,x
2010,"Aklavik, Northwest Territories",Passengers deplaned,v65779856,4085.3,x
2011,"Aklavik, Northwest Territories",Passengers deplaned,v65779856,4085.3,x
2012,"Aklavik, Northwest Territories",Passengers deplaned,v65779856,4085.3,x
2013,"Aklavik, Northwest Territories",Passengers deplaned,v65779856,4085.3,x
2014,"Aklavik, Northwest Territories",Passengers deplaned,v65779856,4085.3,x
2015,"Aklavik, Northwest Territories",Passengers deplaned,v65779856,4085.3,x
2010,"Aklavik, Northwest Territories","Total, passenger sector",v65779857,4085.4,x
2011,"Aklavik, Northwest Territories","Total, passenger sector",v65779857,4085.4,x
2012,"Aklavik, Northwest Territories","Total, passenger sector",v65779857,4085.4,x
2013,"Aklavik, Northwest Territories","Total, passenger sector",v65779857,4085.4,x
2014,"Aklavik, Northwest Territories","Total, passenger sector",v65779857,4085.4,x
2015,"Aklavik, Northwest Territories","Total, passenger sector",v65779857,4085.4,x
2010,"Aklavik, Northwest Territories",Domestic sector,v65779858,4085.5,x
2011,"Aklavik, Northwest Territories",Domestic sector,v65779858,4085.5,x
2012,"Aklavik, Northwest Territories",Domestic sector,v65779858,4085.5,x
2013,"Aklavik, Northwest Territories",Domestic sector,v65779858,4085.5,x
2014,"Aklavik, Northwest Territories",Domestic sector,v65779858,4085.5,x
2015,"Aklavik, Northwest Territories",Domestic sector,v65779858,4085.5,x
2010,"Aklavik, Northwest Territories",Transborder sector,v65779859,4085.6,0.0
2011,"Aklavik, Northwest Territories",Transborder sector,v65779859,4085.6,0.0
2012,"Aklavik, Northwest Territories",Transborder sector,v65779859,4085.6,0.0
2013,"Aklavik, Northwest Territories",Transborder sector,v65779859,4085.6,0.0
2014,"Aklavik, Northwest Territories",Transborder sector,v65779859,4085.6,0.0
2015,"Aklavik, Northwest Territories",Transborder sector,v65779859,4085.6,0.0
2010,"Aklavik, Northwest Territories",Other International sector,v65779860,4085.7,0.0
2011,"Aklavik, Northwest Territories",Other International sector,v65779860,4085.7,0.0
2012,"Aklavik, Northwest Territories",Other International sector,v65779860,4085.7,0.0
2013,"Aklavik, Northwest Territories",Other International sector,v65779860,4085.7,0.0
2014,"Aklavik, Northwest Territories",Other International sector,v65779860,4085.7,0.0
2015,"Aklavik, Northwest Territories",Other International sector,v65779860,4085.7,0.0
2010,"Aklavik, Northwest Territories",Passenger flights,v65779861,4085.8,x
2011,"Aklavik, Northwest Territories",Passenger flights,v65779861,4085.8,x
2012,"Aklavik, Northwest Territories",Passenger flights,v65779861,4085.8,x
2013,"Aklavik, Northwest Territories",Passenger flights,v65779861,4085.8,x
2014,"Aklavik, Northwest Territories",Passenger flights,v65779861,4085.8,x
2015,"Aklavik, Northwest Territories",Passenger flights,v65779861,4085.8,x
2010,"Colville Lake, Northwest Territories","Total, passengers enplaned and deplaned",v65779942,4142.1,x
2011,"Colville Lake, Northwest Territories","Total, passengers enplaned and deplaned",v65779942,4142.1,x
2012,"Colville Lake, Northwest Territories","Total, passengers enplaned and deplaned",v65779942,4142.1,x
2013,"Colville Lake, Northwest Territories","Total, passengers enplaned and deplaned",v65779942,4142.1,x
2014,"Colville Lake, Northwest Territories","Total, passengers enplaned and deplaned",v65779942,4142.1,x
2015,"Colville Lake, Northwest Territories","Total, passengers enplaned and deplaned",v65779942,4142.1,x
2010,"Colville Lake, Northwest Territories",Passengers enplaned,v65779943,4142.2,x
2011,"Colville Lake, Northwest Territories",Passengers enplaned,v65779943,4142.2,x
2012,"Colville Lake, Northwest Territories",Passengers enplaned,v65779943,4142.2,x
2013,"Colville Lake, Northwest Territories",Passengers enplaned,v65779943,4142.2,x
2014,"Colville Lake, Northwest Territories",Passengers enplaned,v65779943,4142.2,x
2015,"Colville Lake, Northwest Territories",Passengers enplaned,v65779943,4142.2,x
2010,"Colville Lake, Northwest Territories",Passengers deplaned,v65779944,4142.3,x
2011,"Colville Lake, Northwest Territories",Passengers deplaned,v65779944,4142.3,x
2012,"Colville Lake, Northwest Territories",Passengers deplaned,v65779944,4142.3,x
2013,"Colville Lake, Northwest Territories",Passengers deplaned,v65779944,4142.3,x
2014,"Colville Lake, Northwest Territories",Passengers deplaned,v65779944,4142.3,x
2015,"Colville Lake, Northwest Territories",Passengers deplaned,v65779944,4142.3,x
2010,"Colville Lake, Northwest Territories","Total, passenger sector",v65779945,4142.4,x
2011,"Colville Lake, Northwest Territories","Total, passenger sector",v65779945,4142.4,x
2012,"Colville Lake, Northwest Territories","Total, passenger sector",v65779945,4142.4,x
2013,"Colville Lake, Northwest Territories","Total, passenger sector",v65779945,4142.4,x
2014,"Colville Lake, Northwest Territories","Total, passenger sector",v65779945,4142.4,x
2015,"Colville Lake, Northwest Territories","Total, passenger sector",v65779945,4142.4,x
2010,"Colville Lake, Northwest Territories",Domestic sector,v65779946,4142.5,x
2011,"Colville Lake, Northwest Territories",Domestic sector,v65779946,4142.5,x
2012,"Colville Lake, Northwest Territories",Domestic sector,v65779946,4142.5,x
2013,"Colville Lake, Northwest Territories",Domestic sector,v65779946,4142.5,x
2014,"Colville Lake, Northwest Territories",Domestic sector,v65779946,4142.5,x
2015,"Colville Lake, Northwest Territories",Domestic sector,v65779946,4142.5,x
2010,"Colville Lake, Northwest Territories",Transborder sector,v65779947,4142.6,0.0
2011,"Colville Lake, Northwest Territories",Transborder sector,v65779947,4142.6,0.0
2012,"Colville Lake, Northwest Territories",Transborder sector,v65779947,4142.6,0.0
2013,"Colville Lake, Northwest Territories",Transborder sector,v65779947,4142.6,0.0
2014,"Colville Lake, Northwest Territories",Transborder sector,v65779947,4142.6,0.0
2015,"Colville Lake, Northwest Territories",Transborder sector,v65779947,4142.6,0.0
2010,"Colville Lake, Northwest Territories",Other International sector,v65779948,4142.7,0.0
2011,"Colville Lake, Northwest Territories",Other International sector,v65779948,4142.7,0.0
2012,"Colville Lake, Northwest Territories",Other International sector,v65779948,4142.7,0.0
2013,"Colville Lake, Northwest Territories",Other International sector,v65779948,4142.7,0.0
2014,"Colville Lake, Northwest Territories",Other International sector,v65779948,4142.7,0.0
2015,"Colville Lake, Northwest Territories",Other International sector,v65779948,4142.7,0.0
2010,"Colville Lake, Northwest Territories",Passenger flights,v65779949,4142.8,x
2011,"Colville Lake, Northwest Territories",Passenger flights,v65779949,4142.8,x
2012,"Colville Lake, Northwest Territories",Passenger flights,v65779949,4142.8,x
2013,"Colville Lake, Northwest Territories",Passenger flights,v65779949,4142.8,x
2014,"Colville Lake, Northwest Territories",Passenger flights,v65779949,4142.8,x
2015,"Colville Lake, Northwest Territories",Passenger flights,v65779949,4142.8,x
2010,"D�line, Northwest Territories","Total, passengers enplaned and deplaned",v65780606,5093.1,x
2011,"D�line, Northwest Territories","Total, passengers enplaned and deplaned",v65780606,5093.1,x
2012,"D�line, Northwest Territories","Total, passengers enplaned and deplaned",v65780606,5093.1,x
2013,"D�line, Northwest Territories","Total, passengers enplaned and deplaned",v65780606,5093.1,x
2014,"D�line, Northwest Territories","Total, passengers enplaned and deplaned",v65780606,5093.1,x
2015,"D�line, Northwest Territories","Total, passengers enplaned and deplaned",v65780606,5093.1,x
2010,"D�line, Northwest Territories",Passengers enplaned,v65780607,5093.2,x
2011,"D�line, Northwest Territories",Passengers enplaned,v65780607,5093.2,x
2012,"D�line, Northwest Territories",Passengers enplaned,v65780607,5093.2,x
2013,"D�line, Northwest Territories",Passengers enplaned,v65780607,5093.2,x
2014,"D�line, Northwest Territories",Passengers enplaned,v65780607,5093.2,x
2015,"D�line, Northwest Territories",Passengers enplaned,v65780607,5093.2,x
2010,"D�line, Northwest Territories",Passengers deplaned,v65780608,5093.3,x
2011,"D�line, Northwest Territories",Passengers deplaned,v65780608,5093.3,x
2012,"D�line, Northwest Territories",Passengers deplaned,v65780608,5093.3,x
2013,"D�line, Northwest Territories",Passengers deplaned,v65780608,5093.3,x
2014,"D�line, Northwest Territories",Passengers deplaned,v65780608,5093.3,x
2015,"D�line, Northwest Territories",Passengers deplaned,v65780608,5093.3,x
2010,"D�line, Northwest Territories","Total, passenger sector",v65780609,5093.4,x
2011,"D�line, Northwest Territories","Total, passenger sector",v65780609,5093.4,x
2012,"D�line, Northwest Territories","Total, passenger sector",v65780609,5093.4,x
2013,"D�line, Northwest Territories","Total, passenger sector",v65780609,5093.4,x
2014,"D�line, Northwest Territories","Total, passenger sector",v65780609,5093.4,x
2015,"D�line, Northwest Territories","Total, passenger sector",v65780609,5093.4,x
2010,"D�line, Northwest Territories",Domestic sector,v65780610,5093.5,x
2011,"D�line, Northwest Territories",Domestic sector,v65780610,5093.5,x
2012,"D�line, Northwest Territories",Domestic sector,v65780610,5093.5,x
2013,"D�line, Northwest Territories",Domestic sector,v65780610,5093.5,x
2014,"D�line, Northwest Territories",Domestic sector,v65780610,5093.5,x
2015,"D�line, Northwest Territories",Domestic sector,v65780610,5093.5,x
2010,"D�line, Northwest Territories",Transborder sector,v65780611,5093.6,0.0
2011,"D�line, Northwest Territories",Transborder sector,v65780611,5093.6,0.0
2012,"D�line, Northwest Territories",Transborder sector,v65780611,5093.6,0.0
2013,"D�line, Northwest Territories",Transborder sector,v65780611,5093.6,0.0
2014,"D�line, Northwest Territories",Transborder sector,v65780611,5093.6,0.0
2015,"D�line, Northwest Territories",Transborder sector,v65780611,5093.6,0.0
2010,"D�line, Northwest Territories",Other International sector,v65780612,5093.7,0.0
2011,"D�line, Northwest Territories",Other International sector,v65780612,5093.7,0.0
2012,"D�line, Northwest Territories",Other International sector,v65780612,5093.7,0.0
2013,"D�line, Northwest Territories",Other International sector,v65780612,5093.7,0.0
2014,"D�line, Northwest Territories",Other International sector,v65780612,5093.7,0.0
2015,"D�line, Northwest Territories",Other International sector,v65780612,5093.7,0.0
2010,"D�line, Northwest Territories",Passenger flights,v65780613,5093.8,x
2011,"D�line, Northwest Territories",Passenger flights,v65780613,5093.8,x
2012,"D�line, Northwest Territories",Passenger flights,v65780613,5093.8,x
